timestamp,temperature[degC],humidity[%],pm[ug/m^3],pm[V],latitude[deg],longitude[deg],altitude[deg]
11/26/2016 14:12:31,18.27,12.05,1.2,0.22461,---,---,---
11/26/2016 14:13:29,18.26,7.23,0.67,0.28015,---,---,---
11/26/2016 14:14:29,18.27,7.74,0.93,0.23438,---,---,---
11/26/2016 14:15:29,18.29,7.23,2.37,0.49438,---,---,---
11/26/2016 14:16:29,18.29,8.04,3.15,0.34668,---,---,---
11/26/2016 14:17:29,18.29,9.79,1.35,0.32104,---,---,---
11/26/2016 14:18:29,18.28,9.05,1.81,0.38635,---,---,---
11/26/2016 14:19:29,18.29,12.02,2.19,0.27832,---,---,---
11/26/2016 14:20:29,18.28,10.24,1.59,0.20935,---,---,---
11/26/2016 14:21:29,18.29,13.5,0.19,0.11292,---,---,---
11/26/2016 14:22:29,18.3,10.94,0.26,0.15564,---,---,---
11/26/2016 14:23:29,18.3,8.82,0.4,0.29602,---,---,---
11/26/2016 14:24:29,18.32,7.41,1.28,0.26184,---,---,---
11/26/2016 14:25:29,18.34,11.28,1.04,0.3949,---,---,---
11/26/2016 14:26:29,18.33,10.17,1.13,0.24048,---,---,---
11/26/2016 14:27:29,18.33,9.57,0.93,0.26306,---,---,---
11/26/2016 14:28:29,18.32,8.64,0,0.18005,---,---,---
11/26/2016 14:29:29,18.32,10.54,0.96,0.28076,---,---,---
11/26/2016 14:30:29,18.33,14.44,0.39,0.22949,---,---,---
11/26/2016 14:31:29,18.33,15.03,0.87,0.16113,---,---,---
11/26/2016 14:32:29,18.33,15.22,0.26,0.14832,---,---,---
11/26/2016 14:33:29,18.34,14.29,0,0.23499,---,---,---
11/26/2016 14:34:29,18.33,10.68,1.17,0.45105,---,---,---
11/26/2016 14:35:29,18.34,10.39,2.63,0.38696,---,---,---
11/26/2016 14:36:29,18.35,8.98,1.41,0.21301,---,---,---
11/26/2016 14:37:29,18.36,9.5,0,0.17334,---,---,---
11/26/2016 14:38:29,18.38,7.49,1.1,0.43213,---,---,---
11/26/2016 14:39:29,18.38,9.8,0.6,0.22461,---,---,---
11/26/2016 14:40:29,18.39,12.37,0.27,0.11963,---,---,---
11/26/2016 14:41:29,18.4,11.06,0,0.14832,---,---,---
11/26/2016 14:42:29,18.4,10.39,0.91,0.35583,---,---,---
11/26/2016 14:43:29,18.39,10.28,2.05,0.43518,---,---,---
11/26/2016 14:44:29,18.39,10.47,1.26,0.26978,---,---,---
11/26/2016 14:45:29,18.38,10.43,1.61,0.23315,---,---,---
11/26/2016 14:46:29,18.38,9.06,1.59,0.19165,---,---,---
11/26/2016 14:47:29,18.4,8.64,0,0.31311,---,---,---
11/26/2016 14:48:29,18.42,9.16,0.9,0.21362,---,---,---
11/26/2016 14:49:29,18.41,9.72,0.05,0.15869,---,---,---
11/26/2016 14:50:29,18.41,10.58,0.14,0.20203,---,---,---
11/26/2016 14:51:29,18.41,11.36,1.59,0.38086,---,---,---
11/26/2016 14:52:29,18.41,12.07,0.56,0.18921,---,---,---
11/26/2016 14:53:29,18.42,7.71,1.08,0.33691,---,---,---
11/26/2016 14:54:29,18.44,10.95,0.49,0.13123,---,---,---
11/26/2016 14:55:29,18.44,12.89,0,0.44067,---,---,---
11/26/2016 14:56:29,18.44,12.33,1.93,0.19165,---,---,---
11/26/2016 14:57:29,18.43,8.46,0.24,0.28198,---,---,---
11/26/2016 14:58:31,18.43,9.28,0.49,0.24902,---,---,---
11/26/2016 14:59:29,18.43,11.48,0.81,0.26917,---,---,---
11/26/2016 15:00:29,18.44,10.25,2.07,0.33936,---,---,---
11/26/2016 15:01:29,18.44,9.02,1.08,0.19287,---,---,---
11/26/2016 15:02:29,18.43,8.61,1.56,0.48096,---,---,---
11/26/2016 15:03:29,18.44,13.38,1.43,0.20508,---,---,---
11/26/2016 15:04:29,18.44,8.9,0.4,0.3125,---,---,---
11/26/2016 15:05:29,18.47,10.77,1.44,0.34485,---,---,---
11/26/2016 15:06:29,18.46,10.25,0.84,0.29297,---,---,---
11/26/2016 15:07:29,18.47,9.2,0.46,0.30457,---,---,---
11/26/2016 15:08:29,18.47,10.43,0.34,0.14954,---,---,---
11/26/2016 15:09:29,18.48,9.72,1.48,0.27893,---,---,---
11/26/2016 15:10:29,18.47,9.09,0.73,0.13489,---,---,---
11/26/2016 15:11:29,18.48,11.1,0,0.19043,---,---,---
11/26/2016 15:12:29,18.48,11.1,1.28,0.31982,---,---,---
11/26/2016 15:13:29,18.48,12.59,1.46,0.22217,---,---,---
11/26/2016 15:14:29,18.47,10.17,1.21,0.30884,---,---,---
11/26/2016 15:15:29,18.48,12.63,1.25,0.28931,---,---,---
11/26/2016 15:16:29,18.47,10.88,0.79,0.36255,---,---,---
11/26/2016 15:17:29,18.47,10.65,0.62,0.12878,---,---,---
11/26/2016 15:18:29,18.48,11.02,0,0.23193,---,---,---
11/26/2016 15:19:29,18.49,12.4,0.1,0.22217,---,---,---
11/26/2016 15:20:29,18.47,10.47,2.22,0.33752,---,---,---
11/26/2016 15:21:29,18.47,10.17,1.46,0.5011,---,---,---
11/26/2016 15:22:29,18.46,12.37,0.76,0.24719,---,---,---
11/26/2016 15:23:29,18.48,16.4,0.51,0.19165,---,---,---
11/26/2016 15:24:29,18.49,11.44,0.44,0.23376,---,---,---
11/26/2016 15:25:29,18.5,8.5,0.61,0.14648,---,---,---
11/26/2016 15:26:29,18.51,9.5,1.98,0.26489,---,---,---
11/26/2016 15:27:29,18.53,16.02,0.12,0.13428,---,---,---
11/26/2016 15:28:29,18.51,9.06,0.79,0.50781,---,---,---
11/26/2016 15:29:29,18.5,10.39,0.7,0.19104,---,---,---
11/26/2016 15:30:29,18.51,13.19,0,0.22949,---,---,---
11/26/2016 15:31:29,18.52,15.47,1.1,0.21545,---,---,---
11/26/2016 15:32:29,18.51,13.62,1.18,0.13672,---,---,---
11/26/2016 15:33:29,18.49,15.82,0.2,0.16968,---,---,---
11/26/2016 15:34:29,18.48,11.44,0,0.17395,---,---,---
11/26/2016 15:35:29,18.47,12.63,1.05,0.34424,---,---,---
11/26/2016 15:36:29,18.46,11.28,0.68,0.21118,---,---,---
11/26/2016 15:37:29,18.46,10.13,0.07,0.11719,---,---,---
11/26/2016 15:38:29,18.47,9.5,0,0.19165,---,---,---
11/26/2016 15:39:29,18.46,10.47,0,0.2594,---,---,---
11/26/2016 15:40:29,18.44,10.69,1.1,0.25879,---,---,---
11/26/2016 15:41:29,18.43,10.95,0.52,0.15381,---,---,---
11/26/2016 15:42:29,18.42,9.28,1.92,0.25024,---,---,---
11/26/2016 15:43:29,18.43,12.03,1.55,0.41626,---,---,---
11/26/2016 15:44:29,18.43,8.09,1.92,0.27832,---,---,---
11/26/2016 15:45:29,18.43,9.35,2.09,0.3125,---,---,---
11/26/2016 15:46:29,18.42,10.17,1.51,0.26428,---,---,---
11/26/2016 15:47:29,18.4,8.46,1.62,0.37048,---,---,---
11/26/2016 15:48:29,18.41,8.05,1.88,0.41748,---,---,---
11/26/2016 15:49:29,18.41,7.9,1.83,0.2594,---,---,---
11/26/2016 15:50:29,18.39,7.65,0.75,0.33203,---,---,---
11/26/2016 15:51:29,18.38,9.99,0.84,0.24231,---,---,---
11/26/2016 15:52:29,18.38,9.54,1.13,0.45776,---,---,---
11/26/2016 15:53:29,18.37,12.99,0.51,0.1123,---,---,---
11/26/2016 15:54:29,18.36,10.02,0,0.29297,---,---,---
11/26/2016 15:55:29,18.36,10.65,1.12,0.30884,---,---,---
11/26/2016 15:56:29,18.34,9.24,0.98,0.19531,---,---,---
11/26/2016 15:57:29,18.33,9.05,1.28,0.31555,---,---,---
11/26/2016 15:58:29,18.32,9.57,1.47,0.27344,---,---,---
11/26/2016 15:59:29,18.3,8.34,1.88,0.28931,---,---,---
11/26/2016 16:00:29,18.3,7.11,2.13,0.20996,---,---,---
11/26/2016 16:01:29,18.29,11.83,0.89,0.23804,---,---,---
11/26/2016 16:02:29,18.28,10.98,0.2,0.12512,---,---,---
11/26/2016 16:03:29,18.26,11.61,0,0.15625,---,---,---
11/26/2016 16:04:29,18.26,14.16,1.21,0.19165,---,---,---
11/26/2016 16:05:29,18.24,11.16,0.9,0.26245,---,---,---
11/26/2016 16:06:29,18.23,9.05,1.39,0.26489,---,---,---
11/26/2016 16:07:29,18.22,8.64,1.96,0.35828,---,---,---
11/26/2016 16:08:29,18.21,8.16,1.9,0.39673,---,---,---
11/26/2016 16:09:29,18.2,8.79,2.44,0.3064,---,---,---
11/26/2016 16:10:29,18.19,10.35,0.7,0.13611,---,---,---
11/26/2016 16:11:29,18.2,8.38,1.22,0.35767,---,---,---
11/26/2016 16:12:29,18.2,8,2.86,0.46143,---,---,---
11/26/2016 16:13:29,18.19,8.08,2.05,0.27466,---,---,---
11/26/2016 16:14:29,18.17,10.05,1.25,0.34851,---,---,---
11/26/2016 16:15:29,18.15,14.15,0.82,0.27405,---,---,---
11/26/2016 16:16:29,18.13,8.15,1.53,0.38086,---,---,---
11/26/2016 16:17:29,18.11,8.48,1.06,0.18494,---,---,---
11/26/2016 16:18:29,18.11,8.11,0.55,0.27954,---,---,---
11/26/2016 16:19:29,18.11,10.79,0.86,0.28503,---,---,---
11/26/2016 16:20:29,18.09,8.89,0.61,0.39734,---,---,---
11/26/2016 16:21:29,18.08,7.97,0.58,0.18799,---,---,---
11/26/2016 16:22:29,18.08,8.15,1.24,0.44189,---,---,---
11/26/2016 16:23:29,18.08,8.37,1.78,0.45898,---,---,---
11/26/2016 16:24:29,18.07,9.82,1.68,0.20203,---,---,---
11/26/2016 16:25:29,18.07,10.16,0.56,0.22583,---,---,---
11/26/2016 16:26:29,18.07,8.56,1.63,0.34241,---,---,---
11/26/2016 16:27:29,18.07,8.33,2.66,0.35889,---,---,---
11/26/2016 16:28:29,18.07,7.93,1.92,0.30762,---,---,---
11/26/2016 16:29:29,18.06,9.6,1.07,0.25757,---,---,---
11/26/2016 16:30:29,18.04,9.74,1.22,0.35034,---,---,---
11/26/2016 16:31:30,18.02,9.48,1.58,0.35278,---,---,---
11/26/2016 16:32:30,18,13.64,2.04,0.27649,---,---,---
11/26/2016 16:33:29,17.99,8.67,2.87,0.43396,---,---,---
11/26/2016 16:34:30,17.98,8.22,2.52,0.39795,---,---,---
11/26/2016 16:35:29,17.96,8,3.62,0.5249,---,---,---
11/26/2016 16:36:29,17.97,11.34,1.53,0.26978,---,---,---
11/26/2016 16:37:29,17.97,13.02,1.64,0.19104,---,---,---
11/26/2016 16:38:30,17.98,13.13,1.36,0.34302,---,---,---
11/26/2016 16:39:30,17.98,11.71,2.29,0.4248,---,---,---
11/26/2016 16:40:30,17.97,11.78,3.26,0.50537,---,---,---
11/26/2016 16:41:30,17.95,11.7,2.02,0.33386,---,---,---
11/26/2016 16:42:30,17.94,12.26,1.68,0.30762,---,---,---
11/26/2016 16:43:30,17.92,9,1.83,0.50415,---,---,---
11/26/2016 16:44:30,17.92,9.45,4.13,0.34851,---,---,---
11/26/2016 16:45:30,17.91,11.3,2.01,0.35034,---,---,---
11/26/2016 16:46:30,17.91,15,0.85,0.23621,---,---,---
11/26/2016 16:47:30,17.9,11.86,2.35,0.38696,---,---,---
11/26/2016 16:48:30,17.88,12.19,2.2,0.2832,---,---,---
11/26/2016 16:49:30,17.87,10.63,2.92,0.23987,---,---,---
11/26/2016 16:50:30,17.85,9.93,0.8,0.2124,---,---,---
11/26/2016 16:51:30,17.84,11.7,1.99,0.21057,---,---,---
11/26/2016 16:52:31,17.84,9.48,1.42,0.20874,---,---,---
11/26/2016 16:53:30,17.84,8.62,1.53,0.41138,---,---,---
11/26/2016 16:54:30,17.84,11.19,1.88,0.20996,---,---,---
11/26/2016 16:55:30,17.85,10.56,0.41,0.30273,---,---,---
11/26/2016 16:56:30,17.84,10.7,1.97,0.20325,---,---,---
11/26/2016 16:57:30,17.84,12.19,1.2,0.29297,---,---,---
11/26/2016 16:58:30,17.83,12.89,2.92,0.45898,---,---,---
11/26/2016 16:59:30,17.81,11.56,3.1,0.29602,---,---,---
11/26/2016 17:00:30,17.8,11.14,1.69,0.30212,---,---,---
11/26/2016 17:01:30,17.79,10.96,0.17,0.19592,---,---,---
11/26/2016 17:02:30,17.8,12.74,1.9,0.36072,---,---,---
11/26/2016 17:03:30,17.8,10.14,3.35,0.39246,---,---,---
11/26/2016 17:04:30,17.79,12.03,2.27,0.29541,---,---,---
11/26/2016 17:05:30,17.77,9.58,2.24,0.49805,---,---,---
11/26/2016 17:06:30,17.76,12.59,1.83,0.2887,---,---,---
11/26/2016 17:07:30,17.75,8.65,1.52,0.53833,---,---,---
11/26/2016 17:08:30,17.75,13.78,2.4,0.17395,---,---,---
11/26/2016 17:09:30,17.76,12.15,1.25,0.4187,---,---,---
11/26/2016 17:10:30,17.75,14.57,2.11,0.27161,---,---,---
11/26/2016 17:11:30,17.74,12.37,2.57,0.26123,---,---,---
11/26/2016 17:12:30,17.73,13.08,2.2,0.5011,---,---,---
11/26/2016 17:13:30,17.74,16.09,2.76,0.30518,---,---,---
11/26/2016 17:14:30,17.74,10.96,2.66,0.23804,---,---,---
11/26/2016 17:15:30,17.75,12.96,2.59,0.22522,---,---,---
11/26/2016 17:16:30,17.76,11.96,1.65,0.18555,---,---,---
11/26/2016 17:17:30,17.77,11.96,0.9,0.34363,---,---,---
11/26/2016 17:18:30,17.78,11.55,1.64,0.36865,---,---,---
11/26/2016 17:19:30,17.78,15.15,1.48,0.18677,---,---,---
11/26/2016 17:20:30,17.78,10.32,0.33,0.23499,---,---,---
11/26/2016 17:21:30,17.79,14.53,1.88,0.31372,---,---,---
11/26/2016 17:22:30,17.78,13.31,2.35,0.39063,---,---,---
11/26/2016 17:23:30,17.76,10.74,2.93,0.50415,---,---,---
11/26/2016 17:24:30,17.75,13.7,2.28,0.23438,---,---,---
11/26/2016 17:25:30,17.74,10.84,1.98,0.3949,---,---,---
11/26/2016 17:26:30,17.73,12.15,1.67,0.20508,---,---,---
11/26/2016 17:27:30,17.72,11.44,0.88,0.20081,---,---,---
11/26/2016 17:28:30,17.73,12.89,0.77,0.29236,---,---,---
11/26/2016 17:29:30,17.73,10.96,1.75,0.43884,---,---,---
11/26/2016 17:30:30,17.74,9.36,3.61,0.59509,---,---,---
11/26/2016 17:31:30,17.76,16.91,2.3,0.30334,---,---,---
11/26/2016 17:32:30,17.76,10.74,2.6,0.37781,---,---,---
11/26/2016 17:33:30,17.75,12.96,1.56,0.22522,---,---,---
11/26/2016 17:34:30,17.75,14.09,1.81,0.26978,---,---,---
11/26/2016 17:35:30,17.75,11.96,2.8,0.6781,---,---,---
11/26/2016 17:36:30,17.74,9.54,2.21,0.3125,---,---,---
11/26/2016 17:37:30,17.7,9.44,3.45,0.57129,---,---,---
11/26/2016 17:38:30,17.69,15.98,2.67,0.31433,---,---,---
11/26/2016 17:39:30,17.7,10.28,1.34,0.25879,---,---,---
11/26/2016 17:40:30,17.69,9.54,2.24,0.32471,---,---,---
11/26/2016 17:41:30,17.68,10.48,3.2,0.59265,---,---,---
11/26/2016 17:42:30,17.67,14.33,3.84,0.31067,---,---,---
11/26/2016 17:43:30,17.66,18.2,1.64,0.24048,---,---,---
11/26/2016 17:44:30,17.66,14.33,1.54,0.34241,---,---,---
11/26/2016 17:45:30,17.68,13.55,1.2,0.34424,---,---,---
11/26/2016 17:46:30,17.7,16.37,2.16,0.42114,---,---,---
11/26/2016 17:47:30,17.7,14.49,3.88,0.50415,---,---,---
11/26/2016 17:48:30,17.68,9.99,2.09,0.24658,---,---,---
11/26/2016 17:49:30,17.67,11.14,3.83,0.61096,---,---,---
11/26/2016 17:50:30,17.67,14.41,2.2,0.19531,---,---,---
11/26/2016 17:51:30,17.66,9.8,1.68,0.56396,---,---,---
11/26/2016 17:52:30,17.65,10.62,2.19,0.19165,---,---,---
11/26/2016 17:53:30,17.67,13.59,1.3,0.37964,---,---,---
11/26/2016 17:54:30,17.66,14.53,2.65,0.36987,---,---,---
11/26/2016 17:55:30,17.65,13.31,2.12,0.49622,---,---,---
11/26/2016 17:56:30,17.67,16.53,2.09,0.37109,---,---,---
11/26/2016 17:57:30,17.67,12.81,1.76,0.18616,---,---,---
11/26/2016 17:58:30,17.67,15.31,1.71,0.28137,---,---,---
11/26/2016 17:59:30,17.69,14.05,1.11,0.26917,---,---,---
11/26/2016 18:00:30,17.7,10.28,2.31,0.38757,---,---,---
11/26/2016 18:01:30,17.69,15.31,2.71,0.3009,---,---,---
11/26/2016 18:02:30,17.68,11.18,2.22,0.42664,---,---,---
11/26/2016 18:03:30,17.69,11.7,3.16,0.44983,---,---,---
11/26/2016 18:04:30,17.68,12.59,2.13,0.44312,---,---,---
11/26/2016 18:05:30,17.66,10.8,2.98,0.38208,---,---,---
11/26/2016 18:06:30,17.65,11.59,4.06,0.44678,---,---,---
11/26/2016 18:07:30,17.65,17.78,2.45,0.26733,---,---,---
11/26/2016 18:08:30,17.65,11.4,0.76,0.19043,---,---,---
11/26/2016 18:09:30,17.66,12.44,1.69,0.2533,---,---,---
11/26/2016 18:10:30,17.68,11.37,2.87,0.39978,---,---,---
11/26/2016 18:11:30,17.69,11.14,3.48,0.50903,---,---,---
11/26/2016 18:12:30,17.69,14.73,2.9,0.1825,---,---,---
11/26/2016 18:13:30,17.7,16.95,1.99,0.23682,---,---,---
11/26/2016 18:14:30,17.68,10.44,1.5,0.20386,---,---,---
11/26/2016 18:15:30,17.68,10.8,1.78,0.29297,---,---,---
11/26/2016 18:16:30,17.68,11.07,1.58,0.3241,---,---,---
11/26/2016 18:17:30,17.69,10.51,1.57,0.42603,---,---,---
11/26/2016 18:18:30,17.7,10.32,2.8,0.26794,---,---,---
11/26/2016 18:19:30,17.7,13.24,2.03,0.42725,---,---,---
11/26/2016 18:20:30,17.68,9.21,2.97,0.44006,---,---,---
11/26/2016 18:21:30,17.65,10.1,2.59,0.50659,---,---,---
11/26/2016 18:22:30,17.65,11.73,2.13,0.49133,---,---,---
11/26/2016 18:23:30,17.65,10.66,3.73,0.58228,---,---,---
11/26/2016 18:24:30,17.64,11.25,3.37,0.25757,---,---,---
11/26/2016 18:25:30,17.65,14.99,1.08,0.45593,---,---,---
11/26/2016 18:26:30,17.64,14.32,2.56,0.4834,---,---,---
11/26/2016 18:27:30,17.62,14.6,2.85,0.29236,---,---,---
11/26/2016 18:28:30,17.62,14.91,1.46,0.21362,---,---,---
11/26/2016 18:29:30,17.63,14.75,0.81,0.19104,---,---,---
11/26/2016 18:30:30,17.62,10.09,2.18,0.35645,---,---,---
11/26/2016 18:31:30,17.62,10.69,2.05,0.48828,---,---,---
11/26/2016 18:32:30,17.6,13.46,2.23,0.23865,---,---,---
11/26/2016 18:33:30,17.58,10.03,1.7,0.31433,---,---,---
11/26/2016 18:34:32,17.58,12.06,1,0.28748,---,---,---
11/26/2016 18:35:30,17.58,9.39,2.41,0.35889,---,---,---
11/26/2016 18:36:30,17.58,9.13,3.86,0.57373,---,---,---
11/26/2016 18:37:30,17.58,13.81,2.57,0.21484,---,---,---
11/26/2016 18:38:30,17.58,12.7,2.32,0.28259,---,---,---
11/26/2016 18:39:30,17.58,14.28,1.98,0.31372,---,---,---
11/26/2016 18:40:30,17.58,12.47,2,0.36926,---,---,---
11/26/2016 18:41:30,17.56,12.96,1.68,0.35461,---,---,---
11/26/2016 18:42:30,17.55,13.07,0.86,0.28442,---,---,---
11/26/2016 18:43:30,17.56,12.17,1.61,0.271,---,---,---
11/26/2016 18:44:30,17.56,12.62,0.77,0.4834,---,---,---
11/26/2016 18:45:30,17.59,11.61,3.59,0.55176,---,---,---
11/26/2016 18:46:30,17.61,15.37,2.09,0.22522,---,---,---
11/26/2016 18:47:30,17.62,11.39,1.75,0.27344,---,---,---
11/26/2016 18:48:30,17.62,11.21,2.26,0.34485,---,---,---
11/26/2016 18:49:30,17.64,16.51,2.13,0.29846,---,---,---
11/26/2016 18:50:30,17.62,13.77,0.71,0.29785,---,---,---
11/26/2016 18:51:30,17.62,14.2,2.19,0.38147,---,---,---
11/26/2016 18:52:30,17.63,11.43,2.81,0.27832,---,---,---
11/26/2016 18:53:30,17.62,10.39,1.78,0.26611,---,---,---
11/26/2016 18:54:30,17.61,13.15,0.65,0.12878,---,---,---
11/26/2016 18:55:30,17.62,13.81,0.28,0.21179,---,---,---
11/26/2016 18:56:30,17.64,12.02,1.04,0.19287,---,---,---
11/26/2016 18:57:32,17.63,12.58,1.82,0.30151,---,---,---
11/26/2016 18:58:30,17.62,14.98,1.42,0.36194,---,---,---
11/26/2016 18:59:30,17.61,12.76,1.26,0.30212,---,---,---
11/26/2016 19:00:30,17.62,16.4,1.99,0.45898,---,---,---
11/26/2016 19:01:30,17.62,13.34,2.76,0.35095,---,---,---
11/26/2016 19:02:30,17.61,12.99,0.95,0.22888,---,---,---
11/26/2016 19:03:30,17.62,11.25,2.54,0.32471,---,---,---
11/26/2016 19:04:30,17.62,15.92,1.72,0.37231,---,---,---
11/26/2016 19:05:30,17.64,11.51,2.22,0.30884,---,---,---
11/26/2016 19:06:30,17.64,10.28,2.44,0.3418,---,---,---
11/26/2016 19:07:30,17.63,10.03,1.34,0.3186,---,---,---
11/26/2016 19:08:30,17.63,9.83,1.81,0.37354,---,---,---
11/26/2016 19:09:30,17.62,15.65,1.59,0.37109,---,---,---
11/26/2016 19:10:30,17.61,10.8,1.45,0.27954,---,---,---
11/26/2016 19:11:30,17.61,10.13,0.76,0.40344,---,---,---
11/26/2016 19:12:31,17.62,9.24,2.39,0.3833,---,---,---
11/26/2016 19:13:30,17.63,11.99,2.11,0.35767,---,---,---
11/26/2016 19:14:31,17.61,14.08,0.95,0.17151,---,---,---
11/26/2016 19:15:30,17.59,11.69,0.06,0.28137,---,---,---
11/26/2016 19:16:30,17.58,12.92,2.22,0.36072,---,---,---
11/26/2016 19:17:30,17.56,11.99,2.68,0.39978,---,---,---
11/26/2016 19:18:30,17.55,10.8,3.3,0.37415,---,---,---
11/26/2016 19:19:30,17.56,11.54,3.15,0.36865,---,---,---
11/26/2016 19:20:30,17.55,13.57,2.84,0.35828,---,---,---
11/26/2016 19:21:30,17.55,13.34,3.38,0.43945,---,---,---
11/26/2016 19:22:30,17.54,11.99,3.64,0.40466,---,---,---
11/26/2016 19:23:30,17.53,10.54,1.77,0.29724,---,---,---
11/26/2016 19:24:30,17.55,15.77,1.2,0.36316,---,---,---
11/26/2016 19:25:30,17.56,13.62,1.07,0.1947,---,---,---
11/26/2016 19:26:30,17.55,9.54,1.4,0.50354,---,---,---
11/26/2016 19:27:30,17.54,14.28,1.79,0.37109,---,---,---
11/26/2016 19:28:30,17.55,13.7,1.83,0.36804,---,---,---
11/26/2016 19:29:30,17.58,14.79,0.55,0.26184,---,---,---
11/26/2016 19:30:30,17.56,12.92,1.12,0.22766,---,---,---
11/26/2016 19:31:30,17.56,10.47,2.53,0.31738,---,---,---
11/26/2016 19:32:30,17.56,12.58,2.85,0.52185,---,---,---
11/26/2016 19:33:30,17.58,17.88,2.64,0.15747,---,---,---
11/26/2016 19:34:30,17.56,12.28,2.03,0.40466,---,---,---
11/26/2016 19:35:30,17.56,13.66,0.98,0.24902,---,---,---
11/26/2016 19:36:30,17.55,18,1.44,0.20508,---,---,---
11/26/2016 19:37:30,17.54,11.54,1.36,0.42175,---,---,---
11/26/2016 19:38:30,17.55,16.36,0.87,0.20752,---,---,---
11/26/2016 19:39:30,17.54,10.87,0.7,0.20813,---,---,---
11/26/2016 19:40:30,17.55,18.97,0.72,0.25269,---,---,---
11/26/2016 19:41:30,17.56,15.69,2.52,0.26001,---,---,---
11/26/2016 19:42:30,17.58,11.8,1.61,0.22156,---,---,---
11/26/2016 19:43:30,17.59,11.39,1.92,0.26001,---,---,---
11/26/2016 19:44:30,17.6,12.7,2.01,0.26428,---,---,---
11/26/2016 19:45:30,17.58,9.69,2.31,0.35278,---,---,---
11/26/2016 19:46:30,17.56,13.97,1.27,0.19165,---,---,---
11/26/2016 19:47:30,17.54,13.57,1.33,0.34302,---,---,---
11/26/2016 19:48:30,17.52,12.96,2.11,0.3418,---,---,---
11/26/2016 19:49:30,17.5,9.58,2.32,0.25146,---,---,---
11/26/2016 19:50:30,17.5,12.58,1.59,0.24292,---,---,---
11/26/2016 19:51:30,17.49,11.47,2.51,0.35706,---,---,---
11/26/2016 19:52:30,17.49,10.91,1.07,0.10803,---,---,---
11/26/2016 19:53:30,17.5,16.36,0.59,0.18555,---,---,---
11/26/2016 19:54:30,17.49,13.11,1.51,0.21729,---,---,---
11/26/2016 19:55:30,17.51,16.05,0.78,0.32715,---,---,---
11/26/2016 19:56:30,17.51,10.39,2.47,0.21484,---,---,---
11/26/2016 19:57:30,17.52,11.09,0.91,0.21057,---,---,---
11/26/2016 19:58:30,17.54,15.41,0.77,0.20325,---,---,---
11/26/2016 19:59:30,17.52,11.31,1.47,0.37964,---,---,---
11/26/2016 20:00:30,17.52,10.06,2.32,0.33813,---,---,---
11/26/2016 20:01:30,17.52,10.95,1,0.19531,---,---,---
11/26/2016 20:02:30,17.51,13.46,0.47,0.15991,---,---,---
11/26/2016 20:03:30,17.5,12.54,0,0.08972,---,---,---
11/26/2016 20:04:30,17.5,15.02,0.84,0.38147,---,---,---
11/26/2016 20:05:30,17.49,10.65,1.48,0.2478,---,---,---
11/26/2016 20:06:30,17.49,15.06,2.14,0.30212,---,---,---
11/26/2016 20:07:30,17.49,11.61,1.82,0.43213,---,---,---
11/26/2016 20:08:30,17.5,19.92,1.37,0.22888,---,---,---
11/26/2016 20:09:30,17.48,10.99,2.4,0.32654,---,---,---
11/26/2016 20:10:30,17.47,10.73,2.22,0.37231,---,---,---
11/26/2016 20:11:30,17.48,9.24,1.84,0.31433,---,---,---
11/26/2016 20:12:30,17.47,10.2,1.18,0.35278,---,---,---
11/26/2016 20:13:30,17.45,10.5,1.65,0.23499,---,---,---
11/26/2016 20:14:30,17.45,11.28,1.13,0.24414,---,---,---
11/26/2016 20:15:30,17.45,16.39,2.2,0.44556,---,---,---
11/26/2016 20:16:30,17.45,10.86,1.78,0.25879,---,---,---
11/26/2016 20:17:30,17.44,10.61,2,0.33691,---,---,---
11/26/2016 20:18:30,17.45,13.53,2.81,0.48767,---,---,---
11/26/2016 20:19:30,17.44,11.38,1.35,0.20264,---,---,---
11/26/2016 20:20:30,17.44,14,2.32,0.46387,---,---,---
11/26/2016 20:21:30,17.43,10.64,2.17,0.3418,---,---,---
11/26/2016 20:22:30,17.41,11.83,1.09,0.28503,---,---,---
11/26/2016 20:23:30,17.4,10.83,1.16,0.38574,---,---,---
11/26/2016 20:24:30,17.4,12.39,1.55,0.35278,---,---,---
11/26/2016 20:25:30,17.39,11.28,1.08,0.2417,---,---,---
11/26/2016 20:26:30,17.4,11.38,2.69,0.50293,---,---,---
11/26/2016 20:27:30,17.4,12.39,2.39,0.31616,---,---,---
11/26/2016 20:28:30,17.4,10.06,2.02,0.33936,---,---,---
11/26/2016 20:29:30,17.4,10.2,2.74,0.38208,---,---,---
11/26/2016 20:30:30,17.4,10.32,1.82,0.50293,---,---,---
11/26/2016 20:31:30,17.4,11.54,3.11,0.49072,---,---,---
11/26/2016 20:32:30,17.39,10.83,3.12,0.32532,---,---,---
11/26/2016 20:33:30,17.38,11.8,1.24,0.21973,---,---,---
11/26/2016 20:34:30,17.37,13.69,1.1,0.2124,---,---,---
11/26/2016 20:35:30,17.36,14.86,1.29,0.28564,---,---,---
11/26/2016 20:36:30,17.36,15.13,1.05,0.27771,---,---,---
11/26/2016 20:37:30,17.35,10.2,2.18,0.57312,---,---,---
11/26/2016 20:38:30,17.35,16.62,2.37,0.25574,---,---,---
11/26/2016 20:39:30,17.34,13.21,2.81,0.41626,---,---,---
